centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_mean,flux_std,flux_kurtosis,flux_skew,rms_mean,rms_std,rms_kurtosis,rms_skew,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
3176.995745957327,550.4858251014315,1.2779301038729063,0.851570987693021,6235.702535890371,1316.7825796445545,-0.1807930626408254,0.7400592466109993,1.131944179534912,0.6402621269226074,4.268697775228883,1.844055414199829,0.11564003676176071,0.020418724045157433,0.336553397737001,0.7418442964553833,0.18303485112142304,0.05305270052176107,0.4273564119685562,0.21029169116617238,-124.79164123535156,19.175216674804688,0.4920802958494197,-0.03402376174926758,52.3979606628418,15.324602127075195,-0.3595749475628165,-0.053137846291065216,-11.518775939941406,16.696483612060547,-0.09209837401708487,0.26119211316108704,48.07450485229492,15.78891372680664,-0.459955689054933,0.02586555667221546,5.253671169281006,11.571748733520508,0.08787640480455261,0.3886420428752899,10.758910179138184,9.785981178283691,0.005761129541446586,-0.23607923090457916,4.256158351898193,9.034666061401367,-0.15954179918044664,0.04118635877966881,9.600043296813965,8.646835327148438,-0.25459927564998885,0.07998821139335632,4.9911346435546875,8.425137519836426,-0.17388578184541315,-0.020525798201560974,7.408411026000977,7.851481914520264,-0.12327106075725158,-0.015742499381303787,-5.1067891120910645,8.4321870803833,-0.15946263592582355,0.13280974328517914,10.570467948913574,8.28272533416748,-0.3818027762616465,-0.08736104518175125,-4.103275299072266,8.18630313873291,0.17162224208423282,-0.17011143267154694,95.703125,0
2850.163029760587,450.5083555461656,7.136743876259608,1.872261230013972,5926.9933430611945,852.511470394309,3.5612959362731305,1.2911932171810832,1.1046931743621826,0.6896800398826599,6.209001161977181,2.247359275817871,0.09687934070825577,0.01728220470249653,-0.5472482837484169,0.18019941449165344,0.15281956931554525,0.04626673652967737,5.195550085746152,1.238238809250617,-152.10836791992188,22.391637802124023,-0.014179837413748064,-0.3088918924331665,65.63035583496094,13.380064010620117,2.299725214071561,-0.8466720581054688,-14.557012557983398,12.242287635803223,0.7852907947893137,0.23677989840507507,47.5739860534668,9.753068923950195,-0.11020878991511207,-0.20334528386592865,7.830420970916748,10.458832740783691,0.053435261518738564,0.3368384540081024,21.78059959411621,7.6546430587768555,0.27613994242202144,-0.06487919390201569,-2.296170473098755,10.295632362365723,-0.31971785340598524,-0.0003101527108810842,22.603443145751953,8.206172943115234,0.09873454291689532,-0.17385467886924744,-7.659278392791748,8.02630615234375,-0.18466288766279515,0.13494527339935303,11.584113121032715,8.35045051574707,-0.02231979024470876,0.2200469970703125,-4.41651725769043,7.467791557312012,0.1749895196393938,0.08119038492441177,11.399025917053223,7.171573638916016,-0.12214862046778441,0.049449700862169266,-10.894269943237305,7.584342956542969,0.19353600857751285,0.23608069121837616,151.99908088235293,0
2147.0495970686393,394.4289455325081,3.603367201188944,1.476031520738918,4376.752601145592,842.1332727439528,1.9527543271984165,1.4014932345898172,1.1568948030471802,0.801254153251648,7.961964528148897,2.3751211166381836,0.1321910321712494,0.028277292847633362,0.3248870537718518,0.1768275499343872,0.1283262035962877,0.03439386702467395,3.9587496792915573,1.088162964905327,-133.9017791748047,31.997390747070312,0.6853609848884621,-0.4320962131023407,116.53448486328125,18.619205474853516,0.09494385219838675,-0.597011148929596,-40.903724670410156,17.701187133789062,0.6529881822388219,0.880711555480957,55.46797561645508,15.068694114685059,-0.6074133468811893,-0.1579238474369049,-24.541370391845703,9.085947036743164,-0.11772592848621066,-0.22557473182678223,20.158048629760742,11.095968246459961,-0.5032058831335862,0.1155625432729721,-21.067506790161133,8.90261173248291,-0.3075211262953048,0.015081294812262058,20.883604049682617,7.69747257232666,-0.07042348885003857,-0.1423540711402893,-7.672252655029297,8.448755264282227,-0.10957334176918909,0.009050354361534119,20.423110961914062,7.420429229736328,-0.1988471317056586,0.10013031214475632,-10.307024002075195,7.803591251373291,-0.044247944751742097,0.2126293182373047,9.597200393676758,7.135582447052002,-0.22895276817347598,-0.07489492744207382,-14.248709678649902,7.786306858062744,0.16124498345269167,-0.13039372861385345,112.34714673913044,0
2700.584555537782,411.3015239833148,-0.2562585882085697,0.12437078232007891,5178.110838710847,679.0322025546826,-0.23378196059173773,0.24071128284354387,1.1650813817977905,0.6631969213485718,4.641897876016071,1.8185418844223022,0.14869453012943268,0.03595391660928726,-0.6056946884690109,0.3023727834224701,0.1666719535479505,0.053765398836312504,0.09485305732320581,0.18364467483907848,-115.25826263427734,21.024381637573242,0.039609030862251426,-0.3703494966030121,75.89643859863281,15.791549682617188,-0.6312755134480548,0.07846049964427948,-45.83567428588867,14.440499305725098,-0.12001588998426715,-0.40120890736579895,54.00265884399414,9.48715877532959,0.676784067486687,-0.5076086521148682,-11.521954536437988,9.165831565856934,0.6600943959201335,-0.007596821989864111,36.732635498046875,9.429102897644043,-0.0479101459630793,-0.09508311748504639,-8.180303573608398,8.788298606872559,0.2001855419960359,0.24876202642917633,28.285301208496094,9.18355941772461,0.13942377516145488,-0.36469581723213196,-14.347444534301758,7.767630100250244,0.34023905255603903,0.4098397493362427,21.852602005004883,6.977072715759277,0.4093765758909771,0.31663286685943604,-7.2294206619262695,7.860916614532471,0.07073089089730322,0.3270074129104614,15.695695877075195,6.359774112701416,0.157388715161336,-0.12725242972373962,-13.005329132080078,6.9837822914123535,0.37082374152571074,0.12729132175445557,99.38401442307692,0
3357.3858889951116,548.5091552096624,1.3169121810529223,0.6914348633709747,6810.304320439385,964.5328611400412,-0.009223777338433159,0.12929454806928475,1.263426423072815,0.8487555980682373,6.928384055980503,1.8517309427261353,0.06292969733476639,0.013262254185974598,3.2121626098606813,-0.6798621416091919,0.19234429379350348,0.056689741674004326,0.8572899040631841,0.6251204477803495,-181.73423767089844,35.389678955078125,19.288101918896412,-3.4206318855285645,47.32126998901367,18.849340438842773,0.43289383948846005,-0.3234378695487976,-9.127098083496094,14.35347843170166,0.054722506915872327,0.019627753645181656,39.98618698120117,14.082361221313477,-0.264628722248216,-0.33641088008880615,8.075291633605957,10.687712669372559,0.2168246586249989,-0.24218179285526276,10.35153865814209,10.430414199829102,-0.16049826932949562,0.1829967200756073,0.7769145965576172,11.275318145751953,-0.10937670505818664,-0.15966418385505676,21.933944702148438,9.534835815429688,-0.05245659446814477,0.009305317886173725,0.5788525342941284,8.944839477539062,0.1651970778104097,0.009577993303537369,12.728036880493164,8.574698448181152,1.0429789206636233,-0.09011007100343704,0.6156043410301208,7.988956451416016,0.10611744245123012,0.10317592322826385,11.68386173248291,7.427121639251709,-0.13447964797978607,0.06188751012086868,-3.429459810256958,7.443413257598877,0.03372798004245192,0.11998079717159271,135.99917763157896,0
2394.445991579691,449.8657901387763,1.5728602073911286,0.9839193011022916,4868.0693517981435,889.3087878866583,1.1460754179255463,1.1588302352564535,1.1699973344802856,1.0027978420257568,6.18304641495687,2.3484787940979004,0.1199914962053299,0.04159624129533768,3.1682972946283927,1.762958288192749,0.1342905609532096,0.04105770976041474,0.7879052630973629,0.6367781205006178,-151.1881561279297,33.253143310546875,0.06660381661395531,0.07471143454313278,94.77133178710938,17.81262969970703,-0.12208954583696174,-0.361489862203598,-25.4139347076416,16.454059600830078,0.05198293540039156,0.143673375248909,65.6812973022461,13.99988842010498,-0.17850662026851616,0.1924731284379959,-17.75746726989746,10.209933280944824,1.051780064477195,0.002397464122623205,23.30914878845215,8.314257621765137,0.0828526849107214,-0.025774123147130013,-9.835213661193848,10.45307445526123,-0.25665765455433354,0.1565534621477127,12.785772323608398,9.287199020385742,0.1779136952367235,-0.30866485834121704,-16.699159622192383,9.041606903076172,-0.13161523911490347,0.10522045940160751,16.104854583740234,9.17520523071289,0.007457814461663048,-0.054709773510694504,-9.346023559570312,8.350278854370117,-0.3164604252302188,0.14605975151062012,8.355240821838379,8.002786636352539,0.040863970492618584,-0.05604007840156555,-15.879488945007324,6.665163993835449,0.4211800703584161,-0.004788984078913927,151.99908088235293,0
3158.770807639005,608.9145633937844,2.0900175486996098,0.7943807001711344,6137.928803835557,1027.4991672272954,-0.08534957219338368,0.06957141452289786,1.1945340633392334,0.8617080450057983,9.739208154919648,2.7019286155700684,0.05013728886842728,0.01169666275382042,0.06497969171840134,0.6313544511795044,0.19801485160479504,0.06285835624714811,1.5413142008150302,0.7239330984363397,-212.0750732421875,28.74663543701172,0.41287870412570005,-0.45555874705314636,58.20243453979492,21.607858657836914,1.0011513608582367,-0.3394382894039154,-10.524612426757812,18.298446655273438,0.7496812830738273,0.6684844493865967,45.2750244140625,12.915438652038574,-0.09923262849900905,0.10384774208068848,-10.880426406860352,12.944442749023438,0.046046021045244245,0.2862963378429413,11.381299018859863,9.581953048706055,0.26339193379782877,-0.08318603038787842,-0.825860321521759,12.546749114990234,-0.009735184510250683,0.42363440990448,22.98822784423828,10.867298126220703,-0.21832004236607938,0.24172097444534302,-9.073025703430176,10.953269958496094,0.15711148719836876,0.18195566534996033,16.11636734008789,8.463022232055664,0.3779416374342355,-0.19768987596035004,-2.8515775203704834,9.385841369628906,0.43468999875522574,0.12168852239847183,9.576557159423828,8.73065185546875,-0.04589418689827163,-0.15459328889846802,-8.831488609313965,8.613920211791992,0.2495984163631979,-0.1266191452741623,123.046875,0
2903.621224092374,502.84855852827144,4.726417568404108,1.35892052173421,5737.874197904583,1033.8257975322497,0.9697144201791876,0.7831613693308879,1.1182217597961426,0.6145980358123779,5.971846032375778,1.915834903717041,0.06857910752296448,0.016843946650624275,0.419794927497696,1.2105706930160522,0.16829502610208816,0.05217204198564281,2.7221045449895627,0.7337366969738123,-180.3189239501953,17.938007354736328,0.7483928755789084,-0.3789035975933075,65.59519958496094,17.320932388305664,1.625186706275814,-0.4278850555419922,-19.961387634277344,16.24203872680664,1.3202542643789608,0.7804368138313293,48.32432556152344,10.708187103271484,1.3214697522031837,-0.7739031910896301,1.0523103475570679,10.112038612365723,0.4748348134031066,0.4646260738372803,9.374750137329102,7.40859317779541,0.15349102344480503,0.09253740310668945,-2.926971673965454,8.466379165649414,0.20188638018094718,0.03973444551229477,21.334430694580078,7.6803669929504395,0.21170872187194023,0.11457142978906631,-9.999980926513672,7.197598934173584,0.31342612042564033,0.29045018553733826,8.339896202087402,6.479578495025635,0.5032782458203413,-0.055989235639572144,-7.750950813293457,6.5220136642456055,0.2959783165840584,0.26456475257873535,12.465655326843262,6.697375297546387,0.29338567267093163,0.03691753372550011,-8.756122589111328,6.706323623657227,0.18381096288689847,0.28749048709869385,151.99908088235293,0
2851.4714612920093,941.0993510220044,0.87165782300205,0.9951187246321912,5986.31373713022,1881.5463323461802,-0.9602483160075721,0.4024408619844167,1.1747571229934692,1.191609501838684,14.89868202313339,3.4852640628814697,0.0577143169939518,0.01680297590792179,1.4924716190288176,1.1845035552978516,0.14056986538089714,0.07710690507941718,2.9616573573353238,1.5468484867899572,-221.4336395263672,42.339599609375,-0.09438586409289185,0.027538763359189034,71.02149963378906,28.91040802001953,-0.6833135437563529,-0.10859420150518417,-6.733984470367432,23.297813415527344,-0.020321060802170887,-0.1006568893790245,33.30035400390625,14.158778190612793,-0.4779920779122553,-0.08874259889125824,5.277834892272949,13.562843322753906,-0.19372787883284115,-0.23155532777309418,13.268059730529785,11.679997444152832,0.14400108860615246,-0.22408288717269897,8.776296615600586,10.429353713989258,-0.37270285635013334,0.11861290782690048,11.078311920166016,11.33018970489502,-0.32467353908663776,-0.17195867002010345,3.138784170150757,8.979025840759277,0.5105819590410623,0.08139416575431824,11.381552696228027,9.519010543823242,0.3743928387775268,0.5329734086990356,0.6482482552528381,8.348793983459473,-0.04322630668205418,0.19195078313350677,8.891806602478027,8.731657028198242,0.2697188129679011,0.14599403738975525,-1.2583237886428833,8.34286117553711,-0.21288369165229737,-0.04855164885520935,117.45383522727273,0
2202.5094057022343,350.6222996772959,0.2959377521541935,0.20110666144801617,5052.259008845707,576.8929038554204,2.4655898699871646,0.3189312878190588,1.0857391357421875,0.6523433923721313,8.056107943469838,2.2725703716278076,0.3118540644645691,0.04068129137158394,0.7969312016260082,-0.7093610167503357,0.09463593024941995,0.02880968967671844,0.03830877335858185,0.33361191579712923,-68.60128021240234,23.88163948059082,0.18066664814734956,-0.41631031036376953,105.07930755615234,14.694371223449707,-0.19729328533708612,-0.004803852178156376,0.15689313411712646,11.378067970275879,0.07203625746437092,0.07341974228620529,56.35221481323242,15.16797161102295,-0.6611675143757716,-0.28276243805885315,-28.951871871948242,9.505258560180664,-0.015095276366924981,-0.033450331538915634,31.356069564819336,8.516815185546875,0.1384049317715088,0.00698742363601923,-13.614154815673828,8.535255432128906,0.24348766776095232,0.31361669301986694,20.066669464111328,7.730698585510254,0.3268106800026094,0.26565560698509216,-7.864962577819824,7.669671535491943,0.2439739869768549,0.10750869661569595,15.333617210388184,7.1373610496521,-0.01576685502987729,0.010199449956417084,-14.065560340881348,5.7541937828063965,0.016504198626703825,-0.07315715402364731,16.129444122314453,6.222066402435303,-0.05165070321449372,-0.09670013189315796,-12.785926818847656,5.766219139099121,0.014044694187516527,0.03684721887111664,112.34714673913044,0
